policy_id,policy_date,agency,policy_type,affected_hcpcs_code,hospital_id,hospital_state,service_volume,avg_reimbursement_before_usd,avg_reimbursement_after_usd,claim_rejection_risk_score,estimated_financial_impact_usd
POL102359,2024-05-24,HHS,Coding Guideline Update,J1100,HOSP1129,IL,1947,166.38,162.79,0.923,-6989.73
POL102360,2022-02-12,HHS,Reimbursement Update,80053,HOSP1267,MA,3478,261.97,210.26,0.158,-179847.38
POL102361,2023-03-27,FDA,Compliance Requirement,J2405,HOSP1016,MO,1424,388.2,332.12,0.046,-79857.92
POL102362,2025-04-02,FDA,Coverage Expansion,A0427,HOSP1157,MN,2652,419.13,393.39,0.491,-68262.48
POL102363,2022-09-19,FDA,Coverage Expansion,93000,HOSP1073,NY,2780,281.74,349.65,0.443,188789.8
POL102364,2022-09-25,CDC,Compliance Requirement,80053,HOSP1222,MI,4073,78.83,80.15,0.596,5376.36
POL102365,2024-04-09,CMS,Coverage Expansion,G0463,HOSP1211,MI,201,331.86,302.56,0.949,-5889.3
POL102366,2025-01-24,HHS,Coding Guideline Update,G0463,HOSP1216,NC,1891,94.58,97.86,0.512,6202.48
POL102367,2024-06-26,FDA,Coverage Expansion,99214,HOSP1210,CO,4785,225.32,177.34,0.35,-229584.3
POL102368,2024-05-12,CDC,Compliance Requirement,93000,HOSP1214,IN,1157,370.17,339.58,0.921,-35392.63
POL102369,2024-06-29,CDC,Coverage Expansion,J3490,HOSP1099,NC,1372,223.13,219.5,0.404,-4980.36
POL102370,2022-04-13,CMS,Billing Rule Change,J1100,HOSP1147,IL,1898,362.38,447.57,0.07,161690.62
POL102371,2022-03-02,FDA,Compliance Requirement,J1885,HOSP1177,PA,447,54.96,65.77,0.656,4832.07
POL102372,2024-08-02,FDA,Coding Guideline Update,A0429,HOSP1025,GA,295,141.76,139.83,0.271,-569.35
POL102373,2024-03-07,FDA,Billing Rule Change,85025,HOSP1238,FL,2549,455.73,422.64,0.759,-84346.41
POL102374,2023-09-22,CMS,Compliance Requirement,J3490,HOSP1295,CO,1127,447.72,554.85,0.559,120735.51
POL102375,2024-06-15,CMS,Coverage Expansion,93010,HOSP1097,MN,2705,382.93,307.77,0.469,-203307.8
POL102376,2023-08-03,FDA,Compliance Requirement,A0425,HOSP1024,MD,4309,197.86,237.05,0.568,168869.71
POL102377,2023-10-17,HHS,Billing Rule Change,85025,HOSP1244,CO,355,259.89,286.09,0.251,9301.0
POL102378,2023-09-23,HHS,Coding Guideline Update,A0425,HOSP1238,WA,668,456.11,369.15,0.718,-58089.28
POL102379,2023-08-20,CMS,Coverage Expansion,99215,HOSP1047,MD,1308,273.13,210.07,0.473,-82482.48
POL102380,2023-12-05,HHS,Reimbursement Update,G0463,HOSP1145,WA,3978,56.53,67.14,0.692,42206.58
POL102381,2022-09-17,CMS,Coverage Expansion,85025,HOSP1287,NY,4985,568.71,453.4,0.696,-574820.35
POL102382,2022-03-09,CDC,Billing Rule Change,93000,HOSP1054,NY,3642,85.26,82.05,0.874,-11690.82
POL102383,2023-09-26,FDA,Reimbursement Update,G0463,HOSP1295,AZ,4897,62.94,54.96,0.254,-39078.06
POL102384,2022-09-04,CDC,Coding Guideline Update,99215,HOSP1253,MO,2509,385.91,421.72,0.66,89847.29
POL102385,2024-05-10,CMS,Reimbursement Update,J1885,HOSP1215,MI,3748,470.77,599.56,0.705,482704.92
POL102386,2023-03-22,HHS,Coding Guideline Update,99214,HOSP1219,MA,3861,111.45,140.44,0.246,111930.39
POL102387,2022-12-28,FDA,Reimbursement Update,36415,HOSP1085,MD,2921,65.8,59.54,0.331,-18285.46
POL102388,2022-03-08,FDA,Compliance Requirement,93010,HOSP1264,AZ,2594,379.4,452.08,0.044,188531.92
POL102389,2024-08-22,FDA,Reimbursement Update,93010,HOSP1002,WI,4147,355.69,301.83,1.0,-223357.42
POL102390,2024-01-01,CMS,Coverage Expansion,J1885,HOSP1107,NC,4715,543.34,473.48,0.273,-329389.9
POL102391,2024-04-05,FDA,Reimbursement Update,80048,HOSP1116,GA,4995,459.12,366.67,0.37,-461787.75
POL102392,2024-07-07,CMS,Billing Rule Change,J1100,HOSP1272,MA,2121,504.98,529.34,0.765,51667.56
POL102393,2024-06-22,CMS,Compliance Requirement,J2405,HOSP1036,FL,358,341.03,408.41,0.032,24122.04
POL102394,2023-07-15,HHS,Billing Rule Change,A0425,HOSP1298,MO,3267,195.34,222.55,0.493,88895.07
POL102395,2025-02-27,CMS,Reimbursement Update,A0429,HOSP1261,GA,2645,139.74,124.2,0.133,-41103.3
POL102396,2025-02-21,CMS,Compliance Requirement,80053,HOSP1076,IL,2840,307.16,235.42,0.355,-203741.6
POL102397,2022-08-01,CDC,Coding Guideline Update,J2405,HOSP1191,MA,4828,509.46,521.73,0.012,59239.56
POL102398,2022-03-07,CMS,Coding Guideline Update,71020,HOSP1150,IN,4122,556.52,603.56,0.631,193898.88
POL102399,2023-05-16,CDC,Reimbursement Update,A0429,HOSP1033,MO,1841,578.17,700.73,0.545,225632.96
POL102400,2022-10-31,FDA,Billing Rule Change,J3490,HOSP1141,FL,674,450.01,401.16,0.162,-32924.9
POL102401,2022-10-31,CMS,Coding Guideline Update,J3490,HOSP1142,WA,2541,245.95,302.93,0.716,144786.18
POL102402,2023-04-26,CMS,Coverage Expansion,83036,HOSP1050,FL,106,153.74,152.87,0.529,-92.22
POL102403,2025-04-14,CMS,Reimbursement Update,93010,HOSP1230,OH,1733,386.77,385.03,0.954,-3015.42
POL102404,2024-10-14,FDA,Compliance Requirement,36415,HOSP1030,FL,2482,521.96,563.86,0.03,103995.8
POL102405,2025-01-12,CDC,Coding Guideline Update,85025,HOSP1102,OH,718,491.13,443.75,0.608,-34018.84
POL102406,2025-02-20,CDC,Reimbursement Update,99215,HOSP1210,AZ,1623,175.02,200.63,0.245,41565.03
POL102407,2022-09-09,CDC,Reimbursement Update,83036,HOSP1238,NC,856,195.43,197.62,0.891,1874.64
POL102408,2024-09-28,FDA,Coverage Expansion,99213,HOSP1294,FL,4196,247.8,280.12,0.459,135614.72
POL102409,2024-06-12,FDA,Coverage Expansion,99214,HOSP1131,PA,967,357.85,429.8,0.397,69575.65
POL102410,2022-08-24,HHS,Reimbursement Update,J2405,HOSP1155,OH,2198,551.63,452.13,0.794,-218701.0
POL102411,2024-03-12,CMS,Coding Guideline Update,93000,HOSP1278,NC,4644,582.48,690.23,0.831,500391.0
POL102412,2024-02-10,FDA,Compliance Requirement,J1885,HOSP1055,MI,1005,244.72,316.26,0.825,71897.7
POL102413,2022-01-20,FDA,Coding Guideline Update,J1885,HOSP1074,MA,4195,372.05,309.35,0.693,-263026.5
POL102414,2023-08-18,CDC,Coding Guideline Update,G0463,HOSP1176,GA,2474,360.63,327.22,0.494,-82656.34
POL102415,2023-12-31,FDA,Compliance Requirement,80048,HOSP1296,MN,4541,396.1,504.61,0.139,492743.91
POL102416,2024-12-10,CMS,Coding Guideline Update,A0429,HOSP1068,WI,2095,552.16,669.37,0.372,245554.95
POL102417,2024-07-28,CDC,Compliance Requirement,J2405,HOSP1249,AZ,3523,264.77,214.71,0.017,-176361.38
POL102418,2023-12-01,HHS,Billing Rule Change,J2405,HOSP1091,GA,4402,301.37,313.74,0.587,54452.74
POL102419,2023-04-06,FDA,Coverage Expansion,A0429,HOSP1241,WI,3026,109.29,87.8,0.654,-65028.74
POL102420,2022-06-10,CMS,Compliance Requirement,J1885,HOSP1273,TX,1831,476.8,598.81,0.307,223400.31
POL102421,2022-02-17,FDA,Coding Guideline Update,71020,HOSP1212,TX,3535,375.24,376.68,0.767,5090.4
POL102422,2024-10-20,CMS,Compliance Requirement,85025,HOSP1209,GA,511,149.62,148.1,0.112,-776.72
POL102423,2023-09-25,CDC,Billing Rule Change,A0427,HOSP1197,WA,208,52.4,64.3,0.993,2475.2
POL102424,2023-03-19,CMS,Coverage Expansion,A0425,HOSP1149,GA,3231,474.4,426.36,0.236,-155217.24
POL102425,2022-04-21,CDC,Coverage Expansion,A0429,HOSP1131,PA,2239,453.12,479.75,0.566,59624.57
POL102426,2024-02-28,FDA,Reimbursement Update,J1100,HOSP1278,OH,532,559.11,424.81,0.495,-71447.6
POL102427,2024-05-02,CDC,Coverage Expansion,93000,HOSP1037,IN,4688,417.37,426.24,0.023,41582.56
POL102428,2023-03-01,FDA,Reimbursement Update,93000,HOSP1029,MO,4996,344.04,446.8,0.502,513388.96
POL102429,2025-03-26,CDC,Billing Rule Change,83036,HOSP1152,NY,4977,536.54,627.07,0.274,450567.81
POL102430,2022-01-12,CMS,Reimbursement Update,93000,HOSP1192,FL,735,466.57,374.01,0.19,-68031.6
POL102431,2023-08-07,CDC,Compliance Requirement,A0427,HOSP1076,NY,2381,450.41,466.49,0.351,38286.48
POL102432,2022-05-05,FDA,Coding Guideline Update,J1885,HOSP1290,WA,516,560.33,614.81,0.47,28111.68
POL102433,2022-07-04,HHS,Coverage Expansion,99213,HOSP1069,WI,897,522.98,404.01,0.067,-106716.09
POL102434,2023-01-28,CMS,Coding Guideline Update,J1100,HOSP1098,IL,1083,139.18,156.85,0.695,19136.61
POL102435,2025-03-28,CDC,Reimbursement Update,A0427,HOSP1211,AZ,3978,94.67,94.85,0.18,716.04
POL102436,2024-03-10,HHS,Billing Rule Change,80053,HOSP1116,WA,419,326.37,324.64,0.465,-724.87
POL102437,2023-05-05,CDC,Coding Guideline Update,99213,HOSP1117,IL,2453,243.28,234.71,0.122,-21022.21
POL102438,2024-03-23,CMS,Reimbursement Update,J3490,HOSP1138,MO,1748,257.13,271.74,0.607,25538.28
POL102439,2025-04-10,CDC,Billing Rule Change,90471,HOSP1180,MN,392,490.28,559.37,0.671,27083.28
POL102440,2022-07-09,HHS,Compliance Requirement,93000,HOSP1010,WA,4295,507.09,553.91,0.8,201091.9
POL102441,2023-08-26,CDC,Reimbursement Update,J3490,HOSP1152,MN,1375,44.75,48.12,0.003,4633.75
POL102442,2022-08-02,HHS,Reimbursement Update,36415,HOSP1013,TX,4173,301.91,379.63,0.692,324325.56
POL102443,2023-01-10,CDC,Billing Rule Change,J1885,HOSP1175,NY,3434,502.4,586.46,0.369,288662.04
POL102444,2023-06-07,CDC,Coding Guideline Update,80053,HOSP1097,AZ,2815,480.1,600.13,0.307,337884.45
POL102445,2024-02-23,FDA,Reimbursement Update,A0429,HOSP1010,NY,4177,482.88,363.77,0.588,-497522.47
POL102446,2024-06-29,HHS,Coding Guideline Update,J2405,HOSP1163,WI,4253,62.84,67.62,0.52,20329.34
POL102447,2022-05-30,HHS,Reimbursement Update,36415,HOSP1069,PA,4137,516.21,513.62,0.36,-10714.83
POL102448,2022-08-18,CDC,Reimbursement Update,J1100,HOSP1135,NC,1833,481.38,533.83,0.999,96140.85
POL102449,2023-06-28,CMS,Coverage Expansion,G0463,HOSP1225,AZ,890,527.17,672.3,0.856,129165.7
POL102450,2024-07-14,FDA,Reimbursement Update,80053,HOSP1190,FL,402,117.74,120.96,0.814,1294.44
POL102451,2022-03-23,CMS,Compliance Requirement,A0429,HOSP1003,MI,3597,372.4,331.59,0.318,-146793.57
POL102452,2022-10-07,FDA,Coding Guideline Update,80053,HOSP1137,MN,3012,546.46,524.36,0.25,-66565.2
POL102453,2022-09-21,CMS,Compliance Requirement,A0425,HOSP1154,NY,4318,473.48,544.2,0.964,305368.96
POL102454,2022-03-15,CDC,Coding Guideline Update,99213,HOSP1258,MA,2392,361.94,341.21,0.746,-49586.16
POL102455,2024-07-17,CDC,Billing Rule Change,99214,HOSP1278,MA,4859,374.51,477.79,0.459,501837.52
POL102456,2022-05-02,CMS,Billing Rule Change,99213,HOSP1008,IN,3658,329.66,280.43,0.818,-180083.34
POL102457,2023-04-26,HHS,Reimbursement Update,J1885,HOSP1064,MD,1895,63.41,60.28,0.609,-5931.35
POL102458,2024-06-10,HHS,Reimbursement Update,90471,HOSP1248,MI,2985,528.58,456.26,0.988,-215875.2
POL102459,2022-06-20,CMS,Billing Rule Change,J2405,HOSP1134,GA,3700,332.66,280.9,0.137,-191512.0
POL102460,2024-10-16,FDA,Billing Rule Change,93000,HOSP1266,MN,2773,295.44,305.92,0.684,29061.04
POL102461,2022-04-24,CMS,Coverage Expansion,80053,HOSP1017,AZ,432,46.22,42.38,0.261,-1658.88
POL102462,2022-08-06,HHS,Coding Guideline Update,93010,HOSP1296,MD,2938,319.3,407.64,0.766,259542.92
POL102463,2024-04-11,CDC,Coverage Expansion,J2405,HOSP1101,WI,4727,321.59,359.04,0.631,177026.15
POL102464,2022-09-03,CMS,Billing Rule Change,99215,HOSP1098,MD,1370,417.61,375.34,0.655,-57909.9
POL102465,2023-12-20,FDA,Coverage Expansion,90471,HOSP1197,MO,2610,476.36,439.72,0.127,-95630.4
POL102466,2023-01-11,CMS,Coding Guideline Update,J2405,HOSP1008,WA,2931,318.35,298.41,0.774,-58444.14
POL102467,2023-05-19,FDA,Coverage Expansion,80053,HOSP1171,MA,2194,391.66,429.5,0.427,83020.96
POL102468,2022-07-19,CMS,Compliance Requirement,A0425,HOSP1126,TX,2235,59.13,57.16,0.784,-4402.95
POL102469,2022-11-11,FDA,Coding Guideline Update,71020,HOSP1076,FL,4067,48.03,45.76,0.809,-9232.09
POL102470,2024-08-19,CDC,Coverage Expansion,71020,HOSP1019,FL,4283,88.84,88.59,0.144,-1070.75
POL102471,2022-12-05,CMS,Reimbursement Update,99215,HOSP1070,OH,793,300.6,291.31,0.47,-7366.97
POL102472,2024-08-25,CDC,Billing Rule Change,93000,HOSP1225,MO,4154,383.41,328.78,0.184,-226933.02
POL102473,2023-07-21,FDA,Reimbursement Update,G0463,HOSP1016,WA,3076,502.57,619.27,0.396,358969.2
POL102474,2022-01-30,HHS,Coverage Expansion,A0427,HOSP1268,FL,4109,503.84,633.98,0.849,534745.26
POL102475,2022-04-03,CDC,Coding Guideline Update,71020,HOSP1192,AZ,1544,243.97,309.67,0.087,101440.8
POL102476,2023-02-17,FDA,Reimbursement Update,90471,HOSP1061,TN,1965,57.12,65.43,0.1,16329.15
POL102477,2024-04-08,FDA,Reimbursement Update,99213,HOSP1293,MO,3718,433.12,409.1,0.366,-89306.36
POL102478,2022-09-15,CDC,Coding Guideline Update,A0427,HOSP1062,OH,4268,303.54,358.32,0.653,233801.04
POL102479,2022-07-18,FDA,Coverage Expansion,A0429,HOSP1247,MA,2710,535.26,660.72,0.041,339996.6
POL102480,2024-03-13,CMS,Coding Guideline Update,99213,HOSP1146,NC,2100,577.4,523.49,0.893,-113211.0
POL102481,2022-03-27,CMS,Reimbursement Update,99215,HOSP1235,WA,2754,367.12,441.56,0.81,205007.76
POL102482,2022-02-28,CMS,Reimbursement Update,J2405,HOSP1070,PA,4785,561.82,478.94,0.368,-396580.8
POL102483,2022-10-30,FDA,Compliance Requirement,99214,HOSP1153,FL,929,127.69,125.99,0.541,-1579.3
POL102484,2023-04-19,FDA,Coverage Expansion,80053,HOSP1022,CA,3263,110.71,129.86,0.04,62486.45
POL102485,2024-04-27,CMS,Compliance Requirement,G0463,HOSP1105,WA,547,309.55,299.46,0.067,-5519.23
POL102486,2024-03-12,HHS,Compliance Requirement,99214,HOSP1137,NY,4450,501.45,628.71,0.5,566307.0
POL102487,2022-12-26,FDA,Coverage Expansion,99215,HOSP1011,AZ,682,56.63,54.48,0.048,-1466.3
POL102488,2023-07-13,HHS,Compliance Requirement,36415,HOSP1098,MO,4742,178.36,225.93,0.801,225576.94
POL102489,2022-07-24,FDA,Coding Guideline Update,G0463,HOSP1040,NY,4848,145.46,140.91,0.907,-22058.4
POL102490,2022-07-10,CMS,Coverage Expansion,99214,HOSP1240,WA,2997,452.52,525.6,0.694,219020.76
POL102491,2024-12-30,CDC,Compliance Requirement,J1100,HOSP1001,CO,3324,360.05,435.32,0.223,250197.48
POL102492,2022-07-16,CDC,Coding Guideline Update,93010,HOSP1194,NC,2046,277.13,255.84,0.412,-43559.34
POL102493,2023-11-09,CMS,Reimbursement Update,83036,HOSP1160,WA,4480,304.29,228.62,0.878,-339001.6
POL102494,2025-02-01,CMS,Billing Rule Change,99213,HOSP1049,NY,927,495.86,590.93,0.293,88129.89
POL102495,2022-04-28,HHS,Coding Guideline Update,90471,HOSP1166,OH,2851,376.72,479.31,0.815,292484.09
POL102496,2024-06-30,CDC,Coverage Expansion,90471,HOSP1182,MO,1874,235.69,286.9,0.74,95967.54
POL102497,2022-01-21,CDC,Coding Guideline Update,99214,HOSP1206,MN,2611,49.59,52.83,0.12,8459.64
POL102498,2024-10-21,FDA,Coverage Expansion,93000,HOSP1299,MD,3001,210.95,201.28,0.062,-29019.67
POL102499,2025-03-05,FDA,Coverage Expansion,93000,HOSP1050,MD,3391,593.93,633.25,0.857,133334.12
POL102500,2023-05-02,FDA,Coding Guideline Update,A0429,HOSP1067,TN,1401,383.32,440.46,0.134,80053.14
POL102501,2024-05-31,CMS,Coverage Expansion,J3490,HOSP1224,GA,1205,415.19,489.03,0.318,88977.2
POL102502,2023-05-05,HHS,Reimbursement Update,A0425,HOSP1264,MI,1493,342.44,382.05,0.156,59137.73
POL102503,2024-03-05,CMS,Coverage Expansion,93000,HOSP1269,MA,4204,376.41,471.8,0.18,401019.56
POL102504,2023-05-09,HHS,Coverage Expansion,99213,HOSP1246,WA,2492,299.34,381.27,0.104,204169.56
POL102505,2023-10-03,HHS,Reimbursement Update,85025,HOSP1184,WI,701,193.06,233.91,0.215,28635.85
POL102506,2022-06-20,FDA,Coverage Expansion,93000,HOSP1252,TX,3244,531.27,430.82,0.508,-325859.8
POL102507,2022-12-06,FDA,Coding Guideline Update,90471,HOSP1217,CO,2579,429.85,380.39,0.309,-127557.34
POL102508,2023-11-20,HHS,Coding Guideline Update,99215,HOSP1129,TX,107,197.01,207.45,0.31,1117.08
POL102509,2023-07-14,HHS,Coverage Expansion,A0429,HOSP1260,IL,402,325.25,422.04,0.159,38909.58
POL102510,2024-09-25,CDC,Reimbursement Update,80053,HOSP1105,AZ,2388,492.72,553.61,0.673,145405.32
POL102511,2024-11-08,CDC,Reimbursement Update,80048,HOSP1062,MD,2846,299.88,346.94,0.836,133932.76
POL102512,2023-01-24,FDA,Billing Rule Change,71020,HOSP1099,NC,2030,131.81,118.95,0.169,-26105.8
POL102513,2022-07-23,FDA,Coding Guideline Update,99213,HOSP1073,WI,4723,97.15,122.98,0.769,121995.09
POL102514,2023-10-17,FDA,Reimbursement Update,93010,HOSP1271,IN,1951,429.55,405.98,0.629,-45985.07
POL102515,2022-06-28,CDC,Compliance Requirement,J1100,HOSP1055,CA,2651,245.37,259.35,0.708,37060.98
POL102516,2023-02-08,FDA,Coverage Expansion,83036,HOSP1142,TN,3971,142.62,161.98,0.788,76878.56
POL102517,2023-12-15,CDC,Billing Rule Change,J1100,HOSP1271,TX,203,160.52,146.93,0.649,-2758.77
POL102518,2024-02-03,CMS,Coding Guideline Update,A0429,HOSP1095,TX,4475,128.21,153.47,0.995,113038.5
POL102519,2022-01-07,HHS,Reimbursement Update,93010,HOSP1046,WA,3459,574.87,639.36,0.16,223070.91
POL102520,2022-01-24,CMS,Coverage Expansion,A0427,HOSP1085,PA,2776,544.51,647.92,0.537,287066.16
POL102521,2024-09-16,CMS,Billing Rule Change,J3490,HOSP1253,AZ,2320,516.08,644.74,0.581,298491.2
POL102522,2024-09-04,HHS,Coding Guideline Update,A0425,HOSP1085,CA,2217,369.21,338.23,0.911,-68682.66
POL102523,2024-06-02,CMS,Compliance Requirement,85025,HOSP1195,MN,1124,247.22,215.41,0.787,-35754.44
POL102524,2023-10-08,FDA,Compliance Requirement,A0425,HOSP1179,WI,358,417.82,469.3,0.494,18429.84
POL102525,2022-02-28,CDC,Coverage Expansion,93010,HOSP1204,OH,3771,216.61,172.22,0.483,-167394.69
POL102526,2024-04-26,FDA,Coverage Expansion,71020,HOSP1049,NY,4916,367.17,281.21,0.273,-422579.36
POL102527,2024-01-19,HHS,Compliance Requirement,A0429,HOSP1270,WA,3869,178.85,171.61,0.019,-28011.56
POL102528,2023-09-29,HHS,Reimbursement Update,71020,HOSP1076,GA,3237,480.86,385.09,0.264,-310007.49
POL102529,2022-05-28,CMS,Reimbursement Update,90471,HOSP1270,WA,911,294.62,242.72,0.749,-47280.9
POL102530,2022-11-10,CDC,Billing Rule Change,80048,HOSP1229,GA,2519,67.41,83.92,0.462,41588.69
POL102531,2024-01-05,CDC,Billing Rule Change,99213,HOSP1265,CA,1325,332.95,363.49,0.306,40465.5
POL102532,2024-07-16,FDA,Reimbursement Update,99213,HOSP1030,MN,3238,491.24,627.22,0.234,440303.24
POL102533,2023-06-26,HHS,Billing Rule Change,J3490,HOSP1096,CO,1269,505.01,615.42,0.486,140110.29
POL102534,2023-08-05,CMS,Billing Rule Change,80048,HOSP1285,TN,4736,398.51,377.05,0.277,-101634.56
POL102535,2023-12-27,HHS,Billing Rule Change,J1100,HOSP1223,PA,2981,331.4,269.27,0.314,-185209.53
POL102536,2023-05-04,FDA,Compliance Requirement,83036,HOSP1117,NY,1267,349.67,426.48,0.269,97318.27
POL102537,2023-10-16,CMS,Reimbursement Update,80048,HOSP1000,TX,897,212.47,225.04,0.75,11275.29
POL102538,2023-01-22,FDA,Coverage Expansion,A0427,HOSP1185,TX,4699,94.78,105.77,0.513,51642.01
POL102539,2022-06-11,FDA,Compliance Requirement,99215,HOSP1122,OH,4864,381.01,343.37,0.304,-183080.96
POL102540,2023-07-25,CMS,Reimbursement Update,80053,HOSP1168,CA,2459,486.66,443.02,0.346,-107310.76
POL102541,2023-04-28,HHS,Coverage Expansion,J1885,HOSP1272,NY,1026,46.43,37.32,0.841,-9346.86
POL102542,2023-09-08,CMS,Coverage Expansion,80048,HOSP1153,IN,1809,506.58,657.58,0.38,273159.0
POL102543,2024-08-27,CDC,Reimbursement Update,93000,HOSP1078,WI,4360,467.86,538.05,0.193,306028.4
POL102544,2024-04-29,FDA,Coverage Expansion,J2405,HOSP1159,AZ,885,568.76,651.05,0.303,72826.65
POL102545,2023-11-01,CDC,Coverage Expansion,90471,HOSP1191,AZ,3902,352.93,390.71,0.549,147417.56
POL102546,2022-08-14,CDC,Coverage Expansion,A0429,HOSP1041,MI,1289,556.07,705.71,0.007,192885.96
POL102547,2022-09-24,CDC,Compliance Requirement,80048,HOSP1003,IN,3135,85.54,110.32,0.867,77685.3
POL102548,2022-05-06,FDA,Reimbursement Update,A0427,HOSP1135,MO,481,498.17,627.65,0.177,62279.88
POL102549,2022-04-20,CMS,Billing Rule Change,J1885,HOSP1020,TX,1238,579.28,482.7,0.355,-119566.04
POL102550,2024-07-22,HHS,Compliance Requirement,A0427,HOSP1199,WA,1303,215.11,181.88,0.697,-43298.69
POL102551,2024-11-08,CDC,Coverage Expansion,83036,HOSP1216,NC,2898,364.55,298.02,0.622,-192803.94
POL102552,2023-02-07,FDA,Billing Rule Change,J2405,HOSP1087,MI,642,555.81,585.92,0.396,19330.62
POL102553,2022-12-29,HHS,Compliance Requirement,71020,HOSP1070,IL,1727,588.83,518.97,0.885,-120648.22
POL102554,2023-05-08,CMS,Reimbursement Update,A0427,HOSP1280,MD,4523,283.02,338.59,0.937,251343.11
POL102555,2022-02-25,CMS,Reimbursement Update,99215,HOSP1205,GA,3481,395.17,375.76,0.779,-67566.21
POL102556,2024-10-09,FDA,Compliance Requirement,71020,HOSP1079,IN,2482,400.02,343.7,0.876,-139786.24
POL102557,2024-03-01,HHS,Compliance Requirement,99215,HOSP1019,OH,4768,113.65,120.78,0.817,33995.84
POL102558,2022-04-19,CMS,Reimbursement Update,99214,HOSP1110,WI,2017,507.55,521.97,0.235,29085.14
POL102559,2024-06-29,CDC,Compliance Requirement,A0429,HOSP1234,MO,1268,85.79,72.28,0.077,-17130.68
POL102560,2024-05-25,CMS,Compliance Requirement,71020,HOSP1016,TX,2451,41.45,47.37,0.952,14509.92
POL102561,2024-07-17,HHS,Billing Rule Change,99215,HOSP1033,PA,311,392.63,330.8,0.132,-19229.13
POL102562,2025-03-31,CDC,Coverage Expansion,83036,HOSP1037,WA,2246,258.27,293.28,0.247,78632.46
POL102563,2023-03-06,FDA,Billing Rule Change,80048,HOSP1029,AZ,1872,330.07,257.5,0.732,-135851.04
POL102564,2023-10-14,FDA,Billing Rule Change,J2405,HOSP1124,MN,3348,102.41,126.58,0.311,80921.16
POL102565,2023-06-02,CDC,Coding Guideline Update,99214,HOSP1165,TX,2537,132.02,115.41,0.026,-42139.57
POL102566,2022-01-01,FDA,Coverage Expansion,99214,HOSP1070,CO,261,409.18,333.17,0.351,-19838.61
POL102567,2022-08-27,HHS,Coding Guideline Update,J1885,HOSP1066,OH,2004,330.38,325.93,0.775,-8917.8
POL102568,2024-03-19,HHS,Compliance Requirement,36415,HOSP1175,TN,1965,353.45,333.68,0.255,-38848.05
POL102569,2024-04-16,CMS,Reimbursement Update,99215,HOSP1108,WI,403,357.29,287.77,0.9,-28016.56
POL102570,2023-12-04,CDC,Billing Rule Change,83036,HOSP1177,TN,551,321.71,274.78,0.583,-25858.43
POL102571,2023-04-25,CMS,Coding Guideline Update,93010,HOSP1012,MN,4536,508.7,618.84,0.204,499595.04
POL102572,2024-07-27,HHS,Coverage Expansion,A0425,HOSP1139,CO,517,584.78,442.24,0.898,-73693.18
POL102573,2022-06-28,CDC,Coding Guideline Update,99214,HOSP1049,PA,2687,233.96,176.81,0.167,-153562.05
POL102574,2025-01-28,FDA,Compliance Requirement,99213,HOSP1052,MO,1254,222.29,205.66,0.056,-20854.02
POL102575,2024-10-06,HHS,Coverage Expansion,G0463,HOSP1207,WA,3654,73.56,90.25,0.455,60985.26
POL102576,2023-11-20,HHS,Coding Guideline Update,J2405,HOSP1128,PA,2335,520.21,393.08,0.373,-296848.55
POL102577,2023-07-29,FDA,Compliance Requirement,93010,HOSP1111,IL,3389,271.8,309.17,0.475,126646.93
POL102578,2023-06-06,CMS,Coverage Expansion,99214,HOSP1132,WA,1715,225.63,289.73,0.539,109931.5
POL102579,2023-10-07,CDC,Compliance Requirement,36415,HOSP1144,MA,966,563.11,543.91,0.824,-18547.2
POL102580,2022-01-07,CMS,Coding Guideline Update,36415,HOSP1137,MO,429,533.03,583.32,0.855,21574.41
POL102581,2024-01-14,CMS,Coverage Expansion,J3490,HOSP1204,WI,462,446.03,404.83,0.812,-19034.4
POL102582,2024-05-06,CDC,Billing Rule Change,71020,HOSP1037,AZ,2785,159.89,156.78,0.986,-8661.35
